at,userName,content,score
2024-10-05 07:59:31,Oshinothingg,Ga ada menu blokir saldo dan ganti kartu.,1
2024-10-04 04:02:50,Fauzi noor hadi,Apps banking terbaiq✨✨,5
2024-10-04 02:58:26,ami goman,"Tampilan aplikasix lebih fresh dengan warna2 yg cerah, kemudian penggunaan qris sgt cpt, buat bayar2 tuh prosesx cpt dgn aplikasi ini. Sudah brp kali coba byr tagihan2 dan setiap jajan makanan byr pake qris sat set sekali.",5
2024-10-04 02:48:09,Feby JV,BNI Keren ❤️,5
2024-10-04 02:40:57,hry78,Trx lebih cepat mudah enak di pake nya gk ribet keren lah,5
2024-10-04 02:24:02,Tiffanyanggra,"Mobile banking dengan fiture yang lengkap, warnanya menarik, mudah buat belanja menggunakan QR. Wondr menarik banget..",5
2024-10-04 01:55:59,Banyuasin andre,Kenapa tidak ada menu cardless di aplikasih wonder yg baru ini?????????,1
2024-10-04 01:37:51,sadegaa21,"Setiapp buka wonder by bni pasti “ada sedikit kendala” , agak susah harus  login login ulang lgi, pas login lgi juga trus ada tulisan “ada sedikit kendala”",1
2024-10-03 16:33:09,Nur huda23,Saya registrasi gagal terus,1
2024-10-03 14:56:58,jhjhnhjvv,"ngisi pulsa 50rb pulsa gak masuk saldo udah ke potong aja, udh dari bulan lalu smpe skrng gak ada kembalinya itu uang",1
2024-10-03 06:24:14,Majiraoye,"Tidak bisa verifikasi wajah padahal sudah mengikuti instruksi dekat jauh dan tengok kanan kirinya. Mana saya aktivasi dikantor, orang jadi pada prihatin disangkanya saya daftar pinjol. 

Kalau belum bisa membuat infrastruktur yang canggih, setidaknya buatlah yang memudahkan nasabah!",1
2024-10-02 11:42:40,Fififighjjk,Malas nunggu kode otp yg lama di email … smp2 pengen wd semua uang di BNI lho 😁,1
2024-10-02 08:40:24,Tribunda,Kode otp baru dikirim 1 jam setelah meminta kode sedangkan batas waktunya hanya dikasih 5 menit🫣,2
2024-10-02 08:10:29,J-j@2,Email notif lama dikirimnya giliran dimasukin keluar pesan kebanyak masukin email salah,1
2024-10-02 07:48:39,Hhiuygrrioopooo,Jelekkkk. Kode otp masuk nya telat terusss . Sampe nunggu berhari hari cuma buat akun doanggggg,1
2024-10-02 06:16:00,Sebel1995,Verifikasi email susah amat wah. Udah ready belum sih aplikasinya?,1
2024-10-02 04:20:00,Anonim154323,"Otp nya lambat sekali masuk, sudah bolak balik liat email. Sungguh mengecewakan",1
2024-10-02 04:05:07,hndrwn_,Verifikasi email gagal terus sudah beberapa kali,2
2024-10-02 02:50:14,Fauzan83,Verifikasi email lambat masuk sampai seharian baru masuk,5
2024-10-02 01:39:39,Alfannn,Tolong tambah fitur pembayaran pendidikan,5
2024-10-02 01:02:04,cigulwati,hmmmm terlalu lama OTP email nya dikirim,3
2024-10-02 00:02:29,Moonjosh29,"Sudah registrasi diawal OTP email lama benar sampe 3 jam ditungguin gak muncul, giliran mau registrasi ulang malah gak muncul layar lanjutan",1
2024-10-01 19:58:17,Bong Ager,"aplikasi aneh, mau bayar qris gabisa, tbtb kepotong 5rb udh gitu gaada catatan pengeluran nya lagi itu 5rb kemana, bagus ga deposit uang gede wkwkwk",1
2024-10-01 18:14:11,reyyy_svr,"Untuk secara keseluruhan aplikasi sudah lebih praktis dan improve daripada MBanking BNI terdahulu, secara UI sudah menarik dan mungkin untuk kedepannya bisa ditambahkan opsi interface dark mode. Untuk kelengkapan Fitur2 bisa dilengkapkan lagi seperti yang ada di MBanking BNI terdahulu 👌🏻",5
2024-10-01 13:03:56,xabieu,"udah berhasil daftar disuruh verifikasi email, OTP NYA MUNCUL 10 MENIT SEKALI ANEH. pas di masukin OTP nya udah gabisa. GITU TERUS SAMPE AKHIRNYA GABISA VERIFIKASI EMAIL KARNA UDAH KEBANYAKAN GAGAL VERIFIKASI OTP. BENERIN ITU SERVICE EMAILNYA, BARU SERVICE EMAIL AJA GABENER GMN YG LAIN",1
2024-10-01 13:02:15,xjjgfcgjj,"ga bisa tarik tunai mobile banking, banyak minus nya dibanding aplikasi lama. sampe downlod lagi mobile banking bni yang lam buat tarik tunai.",1
2024-10-01 12:00:00,NNoxxxx11330,Verifikasi emailnya susah,1
2024-10-01 10:27:11,leonaridho,Gbsa login,1
2024-10-01 10:22:38,brigitta_an,"Baru install, rencana mau buka tabungan BNI buat bayar CC biar lebih gampang. Sudah berhasil verifikasi data dan login 
Ternyata eh ternyata tiba2 ada data rekening aktif yg entah domisili nya jauh banget, pas di kroscek ke call center pun data pemilik rekening sama data di ktp berbeda. Kenapa bisa begini BNI?",1
2024-10-01 09:57:14,Juliarth,"Verifikasi email susah, kode otp ga dikirim kirim",1
2024-10-01 09:55:25,iiaaaaaacdsbsbdnd,kode OTP tak kunjung masuk ke email,1
2024-10-01 07:41:59,Hnctbrm,"Kayaknya nggak niat ini bikin app. Otp verifikasi email dikasih waktu 5 menit, tapi 10 baru muncul di email 🤣. Ulang lagi otp, gitu aja terus. Tolong perbaiki lah.",3
2024-10-01 07:08:17,tamitrg,"tampilan dan kemudahan lebih oke dari yg lama, tp banyak fitur yg belum support di wondr dan udah ga bisa dipakai di mbanking, seperti mobile tunai. yuk bisa yuk update nyaa",3
2024-10-01 06:00:20,Emboh ra urus,"Pertahankan kesederhanaan dan kecepatan, tidak perlu aplikasi yg bertele2 seperti mbanking yang lama, karena tujuan mbanking itu memudahkan pengguna bukan malah memperumit. Suka sekali aplikasinya.",5
2024-10-01 05:12:03,Dina andriyani andriyani,OTP email lama sekali min,4
2024-10-01 04:25:43,Shakqhqkqggaj,Keren aplikasi nya mudah simpel,5
2024-10-01 03:53:09,Johar12345,"Verifikasi email sering error, terkadang kode OTP tidak valid. Mohon diperbaiki lagi 🙏",1
2024-10-01 03:43:39,Medina puspitasari,"Tambahin lagi fitur biaya pendidikan,agar mempermudah bayar kuliah",4
2024-10-01 02:26:05,Heeroray,"Kalau Verifikasi Wajah masih belum bagus teknologinya, gausah ditambahin fitur ini ke aplikasi. Udh coba berkali-kali gagal terus",1
2024-10-01 02:07:46,rahayuputri,"Uda berkali2 masukin otp email salah mulu, padahal uda makesure kalo angka nya bener, gimana sihhh.",2
2024-10-01 01:55:18,ucok2321,aplikasi tolol,1
2024-09-30 21:41:46,kenapa ngga bisa masuk,Di hp saya selalu error dan ga bisa transfer,1
2024-09-30 15:14:52,jamal al jugjawi,Bagaimana cara tarik tunai tanpa atm seperti aplikasi bank2 negeri yang lain. Terkadang pas keluar hanya bawa hp saja. Terimakasih,4
2024-09-30 14:09:11,aiiszone,Masih begitu banyak fitur yang ada di aplikasi sebelumnya tapi gak ada di aplikasi WONDR ini!!! Pengembang pastikan dulu fitur-fiturnya lengkap baru di launching!!!!!!!!,1
2024-09-30 12:13:12,rahmadinor,"Email otp lambat masuk ahirnya 3x gagal verifikasi email 
Pengembangan amplikasi jgn dikasih ke anak magang",1
2024-09-30 08:12:12,Trimulyo 123456,Susah aplikasinya masuknya ribet.!,1
2024-09-30 07:59:01,Ariefszky,Min udah bagus sih tapi kurang tarik tunai cardless min,5
2024-09-30 07:19:41,boneappleteaa,Aku coba coba verifikasi wajah gagal terus🥲,1
2024-09-30 05:22:02,ArethaSekar,Fiturnya ga selengkap mobile banking . Ga bisa bikin tapenas dan bayar kartu kredit lain. Secara praktis memang lebih praktis tapi yang dibutuhkan bukan hanha praktis tapi fitur yang lengkap,1
2024-09-30 04:58:01,anahakaab,stuck mulu diprosea data,2
2024-09-30 03:43:45,okeasdx,fitur kurang lengkap,3
2024-09-30 02:24:19,lukesunday,verifikasi wajahnya susah dan jika sudah punya akun untuk login lalu install ulang aplikasi tidak ada tombol login & diharuskan regis lagi,3
2024-09-29 06:01:10,yuda081,"Tolong fitur setor tunai mobilenya diaktifkan dong. Kalo di app ini blum bisa, yg di aplikasi lama jgn dinonaktifkan dulu. 
Jadi nyusahin pelanggan",1
2024-09-29 00:52:10,Rzzjv,Verifikasi muka susah banget gagal terus,2
2024-09-28 16:48:05,Abang banker,Tidak ada fitur lgsg merubah tagihan ke cicilan,1
2024-09-28 10:03:47,Jansbdbsjak,Bagus2 aja sejauh ni,4
2024-09-28 00:55:37,Moontour,No chance to login for non-indonesian customers since KTP is a must.,1
2024-09-27 14:12:56,Rajawaliadi,Sip bangett,5
2024-09-27 14:11:30,ayu dewi b,Sippp bgtttt👍👍👍👍,5
2024-09-27 14:11:25,dididudu15,Good,5
2024-09-27 14:11:00,fhandaning,mantappppp 👍👍👍👍,5
2024-09-27 14:07:15,fasyagizka,sangat bermanfaat saat tidak membawa atm,5
2024-09-27 14:06:44,aleomggg,sangat bagus,5
2024-09-27 14:06:11,hafissatriaaa,mau transaksi apapun jadi mudah,5
2024-09-27 14:02:56,cihuyyyyyy2628,mantap pol,5
2024-09-27 14:02:10,SIMOlodor,Aplikasi Bagus,5
2024-09-27 14:00:27,exzasm,"KECEE BANGETTTTT BNII, MEMUASKAN PELAYANANN NYA MANTAPPP🥰🥰🥰",5
2024-09-27 13:58:18,amalia anjay mabar,aplikasiny keren sangat membantu aku suka,5
2024-09-27 13:58:16,Akmal Nico,Mantappp,5
2024-09-27 13:55:55,Umar retro,Mudah dalam menjalankan transaksi,5
2024-09-27 13:55:42,alexanderdany,Bagus banget aplikasinya,5
2024-09-27 13:55:03,Kurnia saputra,aplikasi yang bagus,5
2024-09-27 13:54:34,Ligar Padhang,Jan nyeni,5
2024-09-27 13:53:30,FaizAngga,aplikasi bagus,5
2024-09-27 13:51:33,taniia07,lebih mudah pakee iniii,5
2024-09-27 13:48:26,farrelmfb,keren,5
2024-09-27 13:46:27,Syafiqghani,Aplikasi mudah dan bermanfaat,5
2024-09-27 13:46:04,yudhadony,menarik,5
2024-09-27 13:39:43,Agung2211,"Mudah, menarik",5
2024-09-27 13:33:14,stellavaniaa,memudahkan dalam transaksi,5
2024-09-27 13:02:40,nurmaammama,Excellent app,5
2024-09-27 12:49:20,Dhory07,Menarik tampilan mudah dimengerti,5
2024-09-27 08:35:06,Asep345,Tolong copywriting di aplikasi pakai bahasa indonesia yang baku dan benar. Untuk sekelas Bank seperti tidak serius pakai bahasa yang so asik dan cringe.,1
2024-09-27 08:22:35,Gak wondr,Request atm fisik di proses domisili jatim jika 10 hari gk nyampai ambil di cabang pilihan nya hanya cabang JKT lah dari jatim emang mau ke JKT cuma ambil atm trus aktivasi ke kantor cabang kenapa gak dari apk wondr belajar dong dari apk bank sebelah lebih smooth,1
2024-09-27 01:46:24,ujang______,Lebih baik yang ini dari pada BNI mobile banking. Lebih mudah dan gak ribet proses login nya. Semoga aplikasi dijadikan yang resmi aja. Yang itu dihapus 💙,5
2024-09-27 00:16:01,Frissk001,mohon dong developer di oerbaiki lagi saya uda verif email tp setelah di masukin,4
2024-09-26 23:40:37,Afdholiiiiii,Susah banget verifikasi wajah,1
2024-09-26 15:32:06,zmbgd,"Kecewa sekali, sangat tidak merekomendasikan.",1
2024-09-26 14:23:11,Kkhahajaj,Oke,3
2024-09-26 14:19:07,rafajrrr,joss,5
2024-09-26 14:18:13,Nabila Adawiya,"Pakek wondr gabisa transaksi tanpa kartu,terus menunya ribet banget, lebih simpel yang lama,gur nyesel bgtttt",2
2024-09-26 11:12:16,Riris Key,"Sangat mudah membuka rekening baru, lengkap dan menarik. Mantap",5
2024-09-26 07:52:26,Gummi Bird,"Good design, easy to use",5
2024-09-26 07:09:37,jingga10,"verifikasi email gagal mulu, padahal kode nya benerrrr",2
2024-09-26 06:47:04,andriatyyy,Kerenbanget,5
2024-09-26 06:20:42,Ramikkkkkk,"UI mudah banget, ada spent dan income juga, untung yang pengen cepet dan gak ribet, Wondr ini cocok. Transaksi apapun jadi lebih kenceng dari apps banking yang lain!",5
2024-09-26 04:06:49,rachma99999,"Gabisa top up gopay, malah harus buka mbanking bni yg lama",3
2024-09-26 03:46:21,ronan131099,"Sudah dapat otp tapi setelah dimasukkan salah terus, padahal OTP yang dimasukkan sudah sesuai. Akhirnya limit dan tidak bisa digunakan. Saya lihat di kolom komentar juga mengalami hal yang sama. Apakah sampai sekarang belum diperbaiki?",1
2024-09-26 00:14:33,nona ivy,"Tidak lebih bagus dari yang lama, verifikasi wajah sulit banget ga jelas banget sulit semuanya sulit",1
2024-09-25 16:01:17,Bimo Galuh Utomo,"Masih blm bisa merecord nomer token PLN. Harus selalu copas utk input nomer token listrik, gak kaya applikasi bni yg sebelumnya",2
2024-09-25 14:35:42,Hdidda,"Lebih suka versi lama, di wondr ga bisa copas nominal nya trus ga bisa di capture. Ribet. Tolong dong dibisain",3
2024-09-25 10:43:33,Hazil Ocu,Transaksi gagal terus. Gak bermutu,1
2024-09-25 10:19:54,rjjjll,"Saya mencoba beberapa kali pilihan virtual account, saat diklik, berhasil masuk, namun setelah dimasukan no VA, laman yg dituju justru E-wallet.",2
2024-09-25 09:31:31,DBekam,"Kamera udah jernih, pencahayaan terang banget...tapi udah ngikutin panduan ""tengok wajah ke kiri"" (misal), gemboknya udah kebuka...terus udah nggak terjadi apa2. Ngulangin kaya gituuuuu terus sampe bosen",2
2024-09-25 06:28:07,msjxiwnana,"Ketika saya mau membeli paket data ke nomor lain, katanya transaksi gagal tapi saldo saya tetap ditarik. 50 ribu melayang, gimana ini BNI??",1
2024-09-25 05:52:29,AnshariFadhilah92,"Baru install, mau transfer langsung ada tulisan gagal karena limit, padahal belum ada transfer apa2 hari itu. Dan di aplikasi yg lama transfer lebih besar dari itu juga gak kena limit. Bad first impression.",2
2024-09-25 05:50:43,------bbb,Verifikasi email gagal terus,3
2024-09-25 05:45:20,XL pembohong123,"Aplikasi ga jelas gabisa verifikasi email, bni mobile jg gangguan trus",1
2024-09-25 05:40:50,Syaan1,"Verifikasi otp ke email gagal mulu, masuk otp lama banget",1
2024-09-25 05:35:06,Dz_ka,"Sekarang kalo ngisi ewallet biaya adminnya 0, “waw” itu reaksi saya waktu awal. Tp ternyata masuk ke saldo ewalletnya ttp berkurang 1000 😅. Sebaiknya kalo gini ya dimasukin aja ke keterangan biaya admin 1000.",3
2024-09-25 04:59:46,jairenstewal,"Aplikasi tergagal dan terkacau yang dengan bangganya di launching dan di iklankan oleh perusahaan BUMN sekelas BNI. Jujur saya download karena sudah kesel semenjak update terakhir app BNI Mobile setiap mau login selalu diarahkan ke aplikasi bodoh ini, sampai akhirnya saya download dan registrasi, dari awal udah ketemu bug verifikasi wajah gagal, padahal kondisi cahaya sudah bagus, tidak menggunakan kacamata, tidak menggunakan filter atau apapun, kali kedua baru berhasil, setelah mau pakai aplikasinya diminta verifikasi email, sudah lebih dari 10x saya verifikasi dengan kode yang benar(apa susahnya masukin 6 angka yang tertera di email) akan tetapi dari aplikasi nya menyatakan kode yang saya masukan salah, lebih bodohnya lagi, giliran switch app ke gmail dan balik lagi dia udah minta kirim OTP baru, dan yang makin bodohnya lagi, mau screenshot kendala yang dialami untuk dilaporkan ke CS atau petugas malah di protect udah kayak mau screenshot data rahasia negara aja, padahal jelas2 di layar belum ada konten sensitif atau daftar transaksi apapun. Pokoknya benar-benar bodoh. Paling nggk kalo aplikasi masih mentah gini jangan terlalu digembor-gembor dulu iklannya, di optimisasi dulu, pastikan tidak ada bug baru di gembor, matikan juga itu iklan di BNI Mobile banking, masa tiap login harus diarahkan download aplikasi mentah dan bodoh ini?!",1
2024-09-25 04:34:06,Amelsiz,Udah berkali2 kirim otp ke email gagal terus . Di aplikasi udah abis waktunya email otp baru masuk. Gitu terus,2
2024-09-25 03:40:03,gofgggg,easy to use,5
2024-09-24 23:52:07,rey22----,"Tampilan sudah lebih trendy, penggunaan mudah. Fitur cepat",5
2024-09-24 17:44:02,Heningpu,"Beberapa kali transaksi pembayaran qris gagal tapi saldo terdebet. Top up link aja juga gagal tapi terdebet saldonya, dana juga gak masuk ke link aja. Males lah pake wondr gitu terus. Harus hubungi bni call padahal lama sekali urusnya. Dah kapok ngrepotin aja.",1
2024-09-24 05:52:55,IrwanY19,Trying many times but not working event reporting to CS,1
2024-09-24 04:10:34,Yang Mulia Bubu,"Email yang dimasukkan dalam data diri sudah benar, tetapi Email kode OTP lama didapatkan sehingga saya kena limit untuk memverifikasi Email yang saya daftarkan.",2
2024-09-23 23:48:01,Ibuanak1,Saldo kepotong tapi dana tidak masuk ke e wallet. Semoga apa kelebihan bni mobile juga ada disini.,2
2024-09-23 12:34:53,kucieong,Bused dah verivikasi email kaga jadi2,1
2024-09-23 06:54:27,skddskahs,"tiap verif email gak bisa terus, padahal sudah betul isinya, sampe ulanb2, akhirnya ditolak karena terlalu banyak verif. aneh",2
2024-09-23 05:25:51,bbbbsweety,"Tolong tambah lagi fitur untuk tarik dan setor uang tunai. kalo gini wondr belum bisa jadi pengganti aplikasi yg sebelumnya. kan jadi ribet pakai 2 aplikasi, tdk efisien",4
2024-09-23 05:00:33,abigail pearl,"registrasi yg sangat ribet, kode otp yg dikirimkan melalui email tidak masuk masuk, sekali masuk kode otp selalu salah. sangat tidak worth it menggunakan wondr bni",1
2024-09-23 04:23:35,Juwok,Tidak bisa vertivikasi email,5
2024-09-23 01:21:43,asdfghjmbzvvd,"kalo susah pake wondr by bni, app bni mobile bankingnya bisa diapus ga? penuh nih hpnya",3
2024-09-22 11:44:56,Adriyan Darfid D,Fiturnya belum bisa tarik tunai tanpa kartu ya?,3
2024-09-22 09:06:44,jokoyamamoto,telepon call center tidak ada jawaban yg jelas,1
2024-09-22 02:04:59,Keploeg,"Kalau APK belum siap mending jangan di launched, ini itu belum tersedia",1
2024-09-21 18:22:44,Iyun321,Transaksi gagal namun saldo rekening terpotong,1
2024-09-21 14:25:56,Sangemimpi270993,Setiap transaksi menggunakan qris gagal terus dan sering gangguan,1
2024-09-21 14:25:24,gdhiki,Belum ada mobile tunai nya 🥲,4
2024-09-21 13:16:59,Kirarin09,Lebih mudah menggunakan aplikasi ini,5
2024-09-21 11:54:08,Mbdje,"Lebih mudah pake ini tp lebih berat,, susah log in kalo ga dpt signal bagus tolong di riview kembali terimakasih",3
2024-09-21 10:14:11,Yono T,Topup Gopay belum ada ya?,3
2024-09-21 07:09:53,Cocojrx,Oke mantap,5
2024-09-20 15:34:35,Jagsanlamba,Verifikasi email gagal terus. Udh dicoba berkali2 dan berbagai cara (pastinya).,1
2024-09-20 14:19:09,kena guyur,Proses data daftar lama dan gagal berkali kali,1
2024-09-20 13:04:35,jumangin,"Tiap mau log in error mulu, harus coba berkali2 baru bisa. Kode verifikasi email ngirimnya lama.",2
2024-09-20 11:58:28,Rionneart,"Halo pihak BNI kenapa saya buat atm di suruh instal apk ini dan katanya kalo ga instal kartunya bakal keblokir, tapi stelah saya instal ada gangguan tidak bisa memasukkan kode gmail dan itu membuat rumit otak saya s!@l@n",1
2024-09-20 02:50:52,Ferry19284,Tolong di mutasi ditampilkan nama pengirim atau nomor kartu pengirim. Gak cuma uang masuk polosan saja. Karena kami butuh untuk ngecek transferan dari mana.,3
2024-09-19 14:59:42,Nitafrianty,Easy yo use…Loveee,5
2024-09-19 13:21:12,nazlalala,tapi mungkin boleh diperbaiki untuk sensor saldonya itu kebalik huhu jadi yg harusnya kesensor tuh malah keliatan,5
2024-09-19 06:36:55,Samson289,NGIRIM EMAIL LAMA AMAT,1
2024-09-19 06:13:53,Raha-73,Udh seminggu semnjak download gak bsa verifikasi wajah,1
2024-09-19 04:51:40,Wahyudid,"Aplikasi yang sangat kekininan dan update untuk urusan perbankan
Mantap Wondr by BNI 👍🏼",5
2024-09-19 01:33:36,1273),⭐️⭐️⭐️⭐️⭐️,5
2024-09-18 12:52:17,Andre Boas,Aplikasi cacat. Diminta verifikasi email udah benar masukkin kode otp tapi ditolak mulu.,1
2024-09-18 08:22:39,maddi271,"Aplikasinya oke , Klo bisa filenya dikecilin seperti aplikasi tetangga , terimakasih ,",4
2024-09-18 06:06:32,kapok bgt,"trauma pake BNI selalu beda dr yg lain. transaksi gagal kalau bank lain saldo tidak terpotong, sedangkan ini terpotong dan sudah 1x24jam uang blm kembali, malah disuruh ke bank.. wasting time🤷🏻‍♀️",1
