content,sentimen,aspek,content_clean,content_casefolded,content_normalized,content_stopword,content_tokens,clean_text,content_stemmed
"Tidak lebih bagus dari yang lama, verifikasi wajah sulit banget ga jelas banget sulit semuanya sulit",Negative,Autentikasi,Tidak lebih bagus dari yang lama verifikasi wajah sulit banget ga jelas banget sulit semuanya sulit,tidak lebih bagus dari yang lama verifikasi wajah sulit banget ga jelas banget sulit semuanya sulit,tidak lebih bagus dari yang lama verifikasi wajah sulit banget tidak jelas banget sulit semuanya sulit,tidak lebih bagus lama verifikasi wajah sulit banget tidak banget sulit sulit,"['tidak', 'lebih', 'bagus', 'lama', 'verifikasi', 'wajah', 'sulit', 'banget', 'tidak', 'banget', 'sulit', 'sulit']",tidak lebih bagus lama verifikasi wajah sulit banget tidak banget sulit sulit,"['tidak', 'lebih', 'bagus', 'lama', 'verifikasi', 'wajah', 'sulit', 'banget', 'tidak', 'banget', 'sulit', 'sulit']"
"Kamera udah jernih, pencahayaan terang banget...tapi udah ngikutin panduan ""tengok wajah ke kiri"" (misal), gemboknya udah kebuka...terus udah nggak terjadi apa2. Ngulangin kaya gituuuuu terus sampe bosen",Negative,Autentikasi,Kamera udah jernih pencahayaan terang banget tapi udah ngikutin panduan tengok wajah ke kiri misal gemboknya udah kebuka terus udah nggak terjadi apa Ngulangin kaya gituuuuu terus sampe bosen,kamera udah jernih pencahayaan terang banget tapi udah ngikutin panduan tengok wajah ke kiri misal gemboknya udah kebuka terus udah nggak terjadi apa ngulangin kaya gituuuuu terus sampe bosen,kamera sudah jernih pencahayaan terang banget tapi sudah mengikuti panduan tengok wajah ke kiri misal gemboknya sudah kebuka terus sudah tidak terjadi apa mengulangi kayak begitu terus sampai bosan,kamera jernih pencahayaan terang banget mengikuti panduan tengok wajah kiri gemboknya kebuka tidak mengulangi kayak bosan,"['kamera', 'jernih', 'pencahayaan', 'terang', 'banget', 'mengikuti', 'panduan', 'tengok', 'wajah', 'kiri', 'gemboknya', 'kebuka', 'tidak', 'mengulangi', 'kayak', 'bosan']",kamera jernih pencahayaan terang banget mengikuti panduan tengok wajah kiri gemboknya kebuka tidak mengulangi kayak bosan,"['kamera', 'jernih', 'cahaya', 'terang', 'banget', 'ikut', 'pandu', 'tengok', 'wajah', 'kiri', 'gembok', 'buka', 'tidak', 'ulang', 'kayak', 'bosan']"
Verifikasi email gagal terus,Negative,Autentikasi,Verifikasi email gagal terus,verifikasi email gagal terus,verifikasi email gagal terus,verifikasi email gagal,"['verifikasi', 'email', 'gagal']",verifikasi email gagal,"['verifikasi', 'email', 'gagal']"
"Aplikasi ga jelas gabisa verifikasi email, bni mobile jg gangguan trus",Negative,Autentikasi,Aplikasi ga jelas gabisa verifikasi email bni mobile jg gangguan trus,aplikasi ga jelas gabisa verifikasi email bni mobile jg gangguan trus,aplikasi tidak jelas tidak bisa verifikasi email bni mobile juga gangguan terus,tidak tidak bisa verifikasi email mobile gangguan,"['tidak', 'tidak', 'bisa', 'verifikasi', 'email', 'mobile', 'gangguan']",tidak tidak bisa verifikasi email mobile gangguan,"['tidak', 'tidak', 'bisa', 'verifikasi', 'email', 'mobile', 'gangguan']"
"Verifikasi otp ke email gagal mulu, masuk otp lama banget",Negative,Autentikasi,Verifikasi otp ke email gagal mulu masuk otp lama banget,verifikasi otp ke email gagal mulu masuk otp lama banget,verifikasi otp ke email gagal melulu masuk otp lama banget,verifikasi otp email gagal melulu masuk otp lama banget,"['verifikasi', 'otp', 'email', 'gagal', 'melulu', 'masuk', 'otp', 'lama', 'banget']",verifikasi otp email gagal melulu masuk otp lama banget,"['verifikasi', 'otp', 'email', 'gagal', 'melulu', 'masuk', 'otp', 'lama', 'banget']"
"Aplikasi tergagal dan terkacau yang dengan bangganya di launching dan di iklankan oleh perusahaan BUMN sekelas BNI. Jujur saya download karena sudah kesel semenjak update terakhir app BNI Mobile setiap mau login selalu diarahkan ke aplikasi bodoh ini, sampai akhirnya saya download dan registrasi, dari awal udah ketemu bug verifikasi wajah gagal, padahal kondisi cahaya sudah bagus, tidak menggunakan kacamata, tidak menggunakan filter atau apapun, kali kedua baru berhasil, setelah mau pakai aplikasinya diminta verifikasi email, sudah lebih dari 10x saya verifikasi dengan kode yang benar(apa susahnya masukin 6 angka yang tertera di email) akan tetapi dari aplikasi nya menyatakan kode yang saya masukan salah, lebih bodohnya lagi, giliran switch app ke gmail dan balik lagi dia udah minta kirim OTP baru, dan yang makin bodohnya lagi, mau screenshot kendala yang dialami untuk dilaporkan ke CS atau petugas malah di protect udah kayak mau screenshot data rahasia negara aja, padahal jelas2 di layar belum ada konten sensitif atau daftar transaksi apapun. Pokoknya benar-benar bodoh. Paling nggk kalo aplikasi masih mentah gini jangan terlalu digembor-gembor dulu iklannya, di optimisasi dulu, pastikan tidak ada bug baru di gembor, matikan juga itu iklan di BNI Mobile banking, masa tiap login harus diarahkan download aplikasi mentah dan bodoh ini?!",Negative,Autentikasi,Aplikasi tergagal dan terkacau yang dengan bangganya di launching dan di iklankan oleh perusahaan BUMN sekelas BNI Jujur saya download karena sudah kesel semenjak update terakhir app BNI Mobile setiap mau login selalu diarahkan ke aplikasi bodoh ini sampai akhirnya saya download dan registrasi dari awal udah ketemu bug verifikasi wajah gagal padahal kondisi cahaya sudah bagus tidak menggunakan kacamata tidak menggunakan filter atau apapun kali kedua baru berhasil setelah mau pakai aplikasinya diminta verifikasi email sudah lebih dari x saya verifikasi dengan kode yang benarapa susahnya masukin  angka yang tertera di email akan tetapi dari aplikasi nya menyatakan kode yang saya masukan salah lebih bodohnya lagi giliran switch app ke gmail dan balik lagi dia udah minta kirim OTP baru dan yang makin bodohnya lagi mau screenshot kendala yang dialami untuk dilaporkan ke CS atau petugas malah di protect udah kayak mau screenshot data rahasia negara aja padahal jelas di layar belum ada konten sensitif atau daftar transaksi apapun Pokoknya benar benar bodoh Paling nggk kalo aplikasi masih mentah gini jangan terlalu digembor gembor dulu iklannya di optimisasi dulu pastikan tidak ada bug baru di gembor matikan juga itu iklan di BNI Mobile banking masa tiap login harus diarahkan download aplikasi mentah dan bodoh ini,aplikasi tergagal dan terkacau yang dengan bangganya di launching dan di iklankan oleh perusahaan bumn sekelas bni jujur saya download karena sudah kesel semenjak update terakhir app bni mobile setiap mau login selalu diarahkan ke aplikasi bodoh ini sampai akhirnya saya download dan registrasi dari awal udah ketemu bug verifikasi wajah gagal padahal kondisi cahaya sudah bagus tidak menggunakan kacamata tidak menggunakan filter atau apapun kali kedua baru berhasil setelah mau pakai aplikasinya diminta verifikasi email sudah lebih dari x saya verifikasi dengan kode yang benarapa susahnya masukin  angka yang tertera di email akan tetapi dari aplikasi nya menyatakan kode yang saya masukan salah lebih bodohnya lagi giliran switch app ke gmail dan balik lagi dia udah minta kirim otp baru dan yang makin bodohnya lagi mau screenshot kendala yang dialami untuk dilaporkan ke cs atau petugas malah di protect udah kayak mau screenshot data rahasia negara aja padahal jelas di layar belum ada konten sensitif atau daftar transaksi apapun pokoknya benar benar bodoh paling nggk kalo aplikasi masih mentah gini jangan terlalu digembor gembor dulu iklannya di optimisasi dulu pastikan tidak ada bug baru di gembor matikan juga itu iklan di bni mobile banking masa tiap login harus diarahkan download aplikasi mentah dan bodoh ini,aplikasi tergagal dan terkacau yang dengan bangganya di launching dan di iklankan oleh perusahaan BUMN sekelas bni jujur saya download karena sudah kesal semenjak update terakhir app bni mobile setiap mau login selalu diarahkan ke aplikasi bodoh ini sampai akhirnya saya download dan registrasi dari awal sudah ketemu bug verifikasi wajah gagal padahal kondisi cahaya sudah bagus tidak menggunakan kacamata tidak menggunakan filter atau apa pun kali kedua baru saja berhasil setelah mau pakai aplikasinya diminta verifikasi email sudah lebih dari kali saya verifikasi dengan kode yang benarapa susahnya memasuki angkanya yang tertera di email akan tetapi dari aplikasi ya menyatakan kode yang saya masukan salah lebih bodohnya lagi giliran switch app ke gmail dan balik lagi dia sudah meminta kirim otp baru saja dan yang semakin bodohnya lagi mau screenshot kendala yang dialami untuk dilaporkan ke cs atau petugas malah di protect sudah kayak mau screenshot data rahasia negara saja padahal jelas di layar belum ada konten sensitif atau daftar transaksi apa pun pokoknya benar benar bodoh paling tidak kalau aplikasi masih mentah begini jangan terlalu digembor gembor dulu iklannya di optimisasi dulu pastikan tidak ada bug baru saja di gembor matikan juga itu iklan di bni mobile banking masa tiap login harus diarahkan download aplikasi mentah dan bodoh ini,tergagal terkacau bangganya launching iklankan perusahaan BUMN sekelas jujur download kesal semenjak update app mobile login diarahkan bodoh download registrasi ketemu bug verifikasi wajah gagal kondisi cahaya bagus tidak kacamata tidak filter kali berhasil pakai verifikasi email lebih kali verifikasi kode benarapa susahnya memasuki angkanya tertera email kode masukan salah lebih bodohnya giliran switch app gmail kirim otp bodohnya screenshot kendala dialami dilaporkan cs petugas protect kayak screenshot data rahasia negara layar belum konten sensitif daftar transaksi pokoknya bodoh tidak masih mentah digembor gembor iklannya optimisasi pastikan tidak bug gembor matikan iklan mobile banking login diarahkan download mentah bodoh,"['tergagal', 'terkacau', 'bangganya', 'launching', 'iklankan', 'perusahaan', 'BUMN', 'sekelas', 'jujur', 'download', 'kesal', 'semenjak', 'update', 'app', 'mobile', 'login', 'diarahkan', 'bodoh', 'download', 'registrasi', 'ketemu', 'bug', 'verifikasi', 'wajah', 'gagal', 'kondisi', 'cahaya', 'bagus', 'tidak', 'kacamata', 'tidak', 'filter', 'kali', 'berhasil', 'pakai', 'verifikasi', 'email', 'lebih', 'kali', 'verifikasi', 'kode', 'benarapa', 'susahnya', 'memasuki', 'angkanya', 'tertera', 'email', 'kode', 'masukan', 'salah', 'lebih', 'bodohnya', 'giliran', 'switch', 'app', 'gmail', 'kirim', 'otp', 'bodohnya', 'screenshot', 'kendala', 'dialami', 'dilaporkan', 'cs', 'petugas', 'protect', 'kayak', 'screenshot', 'data', 'rahasia', 'negara', 'layar', 'belum', 'konten', 'sensitif', 'daftar', 'transaksi', 'pokoknya', 'bodoh', 'tidak', 'masih', 'mentah', 'digembor', 'gembor', 'iklannya', 'optimisasi', 'pastikan', 'tidak', 'bug', 'gembor', 'matikan', 'iklan', 'mobile', 'banking', 'login', 'diarahkan', 'download', 'mentah', 'bodoh']",tergagal terkacau bangganya launching iklankan perusahaan BUMN sekelas jujur download kesal semenjak update app mobile login diarahkan bodoh download registrasi ketemu bug verifikasi wajah gagal kondisi cahaya bagus tidak kacamata tidak filter kali berhasil pakai verifikasi email lebih kali verifikasi kode benarapa susahnya memasuki angkanya tertera email kode masukan salah lebih bodohnya giliran switch app gmail kirim otp bodohnya screenshot kendala dialami dilaporkan cs petugas protect kayak screenshot data rahasia negara layar belum konten sensitif daftar transaksi pokoknya bodoh tidak masih mentah digembor gembor iklannya optimisasi pastikan tidak bug gembor matikan iklan mobile banking login diarahkan download mentah bodoh,"['gagal', 'kacau', 'bangga', 'launching', 'iklan', 'usaha', 'bumn', 'kelas', 'jujur', 'download', 'kesal', 'semenjak', 'update', 'app', 'mobile', 'login', 'arah', 'bodoh', 'download', 'registrasi', 'ketemu', 'bug', 'verifikasi', 'wajah', 'gagal', 'kondisi', 'cahaya', 'bagus', 'tidak', 'kacamata', 'tidak', 'filter', 'kali', 'hasil', 'pakai', 'verifikasi', 'email', 'lebih', 'kali', 'verifikasi', 'kode', 'benarapa', 'susah', 'pasuk', 'angka', 'tera', 'email', 'kode', 'masuk', 'salah', 'lebih', 'bodoh', 'gilir', 'switch', 'app', 'gmail', 'kirim', 'otp', 'bodoh', 'screenshot', 'kendala', 'alami', 'lapor', 'cs', 'tugas', 'protect', 'kayak', 'screenshot', 'data', 'rahasia', 'negara', 'layar', 'belum', 'konten', 'sensitif', 'daftar', 'transaksi', 'pokok', 'bodoh', 'tidak', 'masih', 'mentah', 'gembor', 'gembor', 'iklan', 'optimisasi', 'pasti', 'tidak', 'bug', 'gembor', 'mati', 'iklan', 'mobile', 'banking', 'login', 'arah', 'download', 'mentah', 'bodoh']"
Udah berkali2 kirim otp ke email gagal terus . Di aplikasi udah abis waktunya email otp baru masuk. Gitu terus,Negative,Autentikasi,Udah berkali kirim otp ke email gagal terus  Di aplikasi udah abis waktunya email otp baru masuk Gitu terus,udah berkali kirim otp ke email gagal terus  di aplikasi udah abis waktunya email otp baru masuk gitu terus,sudah berkali kirim otp ke email gagal terus di aplikasi sudah habis waktunya email otp baru saja masuk seperti itu terus,berkali kirim otp email gagal habis email otp masuk,"['berkali', 'kirim', 'otp', 'email', 'gagal', 'habis', 'email', 'otp', 'masuk']",berkali kirim otp email gagal habis email otp masuk,"['kali', 'kirim', 'otp', 'email', 'gagal', 'habis', 'email', 'otp', 'masuk']"
"Email yang dimasukkan dalam data diri sudah benar, tetapi Email kode OTP lama didapatkan sehingga saya kena limit untuk memverifikasi Email yang saya daftarkan.",Negative,Autentikasi,Email yang dimasukkan dalam data diri sudah benar tetapi Email kode OTP lama didapatkan sehingga saya kena limit untuk memverifikasi Email yang saya daftarkan,email yang dimasukkan dalam data diri sudah benar tetapi email kode otp lama didapatkan sehingga saya kena limit untuk memverifikasi email yang saya daftarkan,email yang dimasukkan dalam data diri sudah benar tetapi email kode otp lama didapatkan sehingga saya kena limit untuk memverifikasi email yang saya daftarkan,email dimasukkan data email kode otp lama didapatkan kena limit memverifikasi email daftarkan,"['email', 'dimasukkan', 'data', 'email', 'kode', 'otp', 'lama', 'didapatkan', 'kena', 'limit', 'memverifikasi', 'email', 'daftarkan']",email dimasukkan data email kode otp lama didapatkan kena limit memverifikasi email daftarkan,"['email', 'masuk', 'data', 'email', 'kode', 'otp', 'lama', 'dapat', 'kena', 'limit', 'verifikasi', 'email', 'daftar']"
Bused dah verivikasi email kaga jadi2,Negative,Autentikasi,Bused dah verivikasi email kaga jadi,bused dah verivikasi email kaga jadi,bused sudah verifikasi email tidak jadi,bused verifikasi email tidak,"['bused', 'verifikasi', 'email', 'tidak']",bused verifikasi email tidak,"['bused', 'verifikasi', 'email', 'tidak']"
"tiap verif email gak bisa terus, padahal sudah betul isinya, sampe ulanb2, akhirnya ditolak karena terlalu banyak verif. aneh",Negative,Autentikasi,tiap verif email gak bisa terus padahal sudah betul isinya sampe ulanb akhirnya ditolak karena terlalu banyak verif aneh,tiap verif email gak bisa terus padahal sudah betul isinya sampe ulanb akhirnya ditolak karena terlalu banyak verif aneh,tiap verif email tidak bisa terus padahal sudah betul isinya sampai ulanb akhirnya ditolak karena terlalu banyak verif aneh,verif email tidak bisa isinya ulanb ditolak verif aneh,"['verif', 'email', 'tidak', 'bisa', 'isinya', 'ulanb', 'ditolak', 'verif', 'aneh']",verif email tidak bisa isinya ulanb ditolak verif aneh,"['verif', 'email', 'tidak', 'bisa', 'isi', 'ulanb', 'tolak', 'verif', 'aneh']"
"registrasi yg sangat ribet, kode otp yg dikirimkan melalui email tidak masuk masuk, sekali masuk kode otp selalu salah. sangat tidak worth it menggunakan wondr bni",Negative,Autentikasi,registrasi yg sangat ribet kode otp yg dikirimkan melalui email tidak masuk masuk sekali masuk kode otp selalu salah sangat tidak worth it menggunakan wondr bni,registrasi yg sangat ribet kode otp yg dikirimkan melalui email tidak masuk masuk sekali masuk kode otp selalu salah sangat tidak worth it menggunakan wondr bni,registrasi yang sangat rumit kode otp yang dikirimkan melalui email tidak masuk masuk sekali masuk kode otp selalu salah sangat tidak worth itu menggunakan wondr bni,registrasi sangat rumit kode otp dikirimkan email tidak masuk masuk masuk kode otp salah sangat tidak worth,"['registrasi', 'sangat', 'rumit', 'kode', 'otp', 'dikirimkan', 'email', 'tidak', 'masuk', 'masuk', 'masuk', 'kode', 'otp', 'salah', 'sangat', 'tidak', 'worth']",registrasi sangat rumit kode otp dikirimkan email tidak masuk masuk masuk kode otp salah sangat tidak worth,"['registrasi', 'sangat', 'rumit', 'kode', 'otp', 'kirim', 'email', 'tidak', 'masuk', 'masuk', 'masuk', 'kode', 'otp', 'salah', 'sangat', 'tidak', 'worth']"
Tidak bisa vertivikasi email,Negative,Autentikasi,Tidak bisa vertivikasi email,tidak bisa vertivikasi email,tidak bisa vertivikasi email,tidak bisa vertivikasi email,"['tidak', 'bisa', 'vertivikasi', 'email']",tidak bisa vertivikasi email,"['tidak', 'bisa', 'vertivikasi', 'email']"
"Lebih mudah pake ini tp lebih berat,, susah log in kalo ga dpt signal bagus tolong di riview kembali terimakasih",Negative,Autentikasi,Lebih mudah pake ini tp lebih berat susah log in kalo ga dpt signal bagus tolong di riview kembali terimakasih,lebih mudah pake ini tp lebih berat susah log in kalo ga dpt signal bagus tolong di riview kembali terimakasih,lebih mudah pakai ini tapi lebih berat susah login ini kalau tidak dapat signal bagus tolong di riview kembali terimakasih,lebih mudah pakai lebih berat susah login tidak signal bagus tolong riview terimakasih,"['lebih', 'mudah', 'pakai', 'lebih', 'berat', 'susah', 'login', 'tidak', 'signal', 'bagus', 'tolong', 'riview', 'terimakasih']",lebih mudah pakai lebih berat susah login tidak signal bagus tolong riview terimakasih,"['lebih', 'mudah', 'pakai', 'lebih', 'berat', 'susah', 'login', 'tidak', 'signal', 'bagus', 'tolong', 'riview', 'terimakasih']"
